,0
1789,"['future', 'cloning', 'raise', 'human', 'illegal', 'gibson', 'schwarzenegger', 'return', 'family', 'turn', 'friend', 'hank', 'morgan', 'rapaport', 'find', 'clone', 'chance', 'truth', 'attempt', 'group', 'want', 'dead', 'go', 'escape', 'creator', 'michael', 'drucker', 'goldwyn', 'love', 'sure', 'couldnt', 'isnt', 'ready', 'try']"
1790,"['young', 'dark', 'nhl', 'bright', 'know', 'part', 'nova', 'scotian', 'community', 'find', 'career', 'risk', 'get', 'head']"
1791,"['many', 'return', 'california', 'reputation', 'home', 'extreme', 'major', 'sky', 'surfing', 'san', 'diego', 'country', 'include', 'trip', 'oscar', 'ceremony', 'red', 'carpet', 'charge', 'stage', 'drive', 'walt', 'disney', 'roll', 'coaster', 'disneyland', 'snowboarding', 'skiing', 'top', 'mysterious', 'inner', 'monster', 'sequoia', 'turn', 'bald', 'eagle', 'gold', 'gate', 'bridge', 'defend']"
1792,"['young', 'cowboy', 'cusp', 'humanity', 'drive', 'mexico', 'search', 'get', 'find', 'country', 'chaotic', 'beautiful', 'brutal', 'unfeeling', 'secret', 'end', 'constant', 'capricious', 'fellow']"
1793,"['william', 'miller', 'old', 'aspire', 'rock', 'journalist', 'take', 'job', 'save', 'cast', 'magazine', 'start', 'assignment', 'turn', 'set', 'stillwater', 'get', 'find', 'famous', 'include', 'return', 'stop', 'new']"
1794,"['twenty', 'year', 'old', 'wall', 'streeter', 'patrick', 'bateman', 'close', 'web', 'proverbial', 'beautiful', 'able', 'provide', 'sense', 'superiority', 'routinized', 'morning', 'defend', 'show', 'attraction', 'fitness', 'vain', 'narcissistic', 'egomaniacal', 'competitive', 'everyone', 'else', 'presentation', 'make', 'hide', 'underneath', 'someonesomething', 'cold', 'nature', 'contain', 'case', 'resemble', 'human', 'greed', 'disgust', 'want', 'see', 'best', 'end', 'evidence', 'free', 'world', 'experience']"
1795,"['ron', 'who', 'young', 'little', 'privilege', 'time', 'prison', 'marijuana', 'cause', 'get', 'paternal', 'year', 'veteran', 'copan', 'take', 'wing', 'film', 'search', 'nature', 'relationship', 'part', 'earl', 'crew', 'way', 'aggressive', 'spirit', 'assault', 'there', 'chance', 'racism', 'name', 'dark', 'hard', 'lawyer', 'turn', 'mother', 'word', 'end', 'seem', 'look', 'future', 'cell', 'become', 'animal']"
1796,"['shaw', 'working', 'join', 'cover', 'dirty', 'team', 'use', 'espionage', 'quasi', 'ethical', 'ensure', 'peace', 'cooperation', 'embark', 'good', 'dead', 'vietnamese', 'become', 'gun', 'dinner', 'keep', 'new', 'deal', 'understanding', 'china', 'form', 'murder', 'evade', 'fbi', 'trio', 'find', 'break']"
1797,"['forty', 'year', 'old', 'keane', 'successful', 'restaurateur', 'serial', 'womanizer', 'reputation', 'introduce', 'enter', 'charlotte', 'field', 'friend', 'find', 'common', 'slow', 'know', 'draw', 'date', 'hold', 'relationship', 'advance', 'long', 'term', 'support', 'different', 'will', 'standard', 'modus', 'operandi', 'last', 'heart', 'access', 'take', 'see', 'tell', 'best', 'john', 'break', 'stay', 'deal', 'end', 'look', 'base', 'change', 'current', 'get', 'peace', 'position', 'want', 'fight', 'life', 'time', 'influence', 'play', 'young', 'woman', 'make', 'tyler']"
1798,"['help', 'family', 'boyfriend', 'aiyana', 'elliott', 'give', 'legendary', 'cowboy', 'troubadour', 'ramblin', 'jack', 'search', 'take', 'turn', 'forth', 'archival', 'contemporary', 'footage', 'expect', 'brooklyn', 'busk', 'south', 'west', 'year', 'woody', 'guthrie', 'flatpicking', 'europe', 'triumphant', 'return', 'greenwich', 'village', 'former', 'mentor', 'bob', 'dylan', 'life', 'road', 'gig', 'talk', 'separate', 'grammy', 'home', 'medal', 'wait', 'end', 'train', 'find']"
1799,"['dark', 'bit', 'satire', 'tv', 'industry', 'center', 'ivy', 'league', 'school', 'writer', 'major', 'web', 'cross', 'cosby', 'show', 'esque', 'take', 'family', 'refuse', 'face', 'prepare', 'eccentric', 'system', 'animate', 'minstrel', 'addict', 'white', 'lead', 'get', 'instant', 'crush', 'success']"
1800,"['year', 'man', 'meet', 'psychlos', 'greedy', 'manipulative', 'race', 'quest', 'ultimate', 'gain', 'go', 'seductive', 'powerful', 'terl', 'clean', 'world', 'use', 'give', 'slave', 'human', 'return', 'naive', 'land', 'trust', 'technology', 'evil', 'open', 'hope', 'rid', 'alien', 'oppression', 'young', 'make', 'tyler', 'devastate', 'family', 'high', 'rocky', 'name', 'truth', 'whereupon', 'get', 'enslave', 'fight', 'top', 'boyfriend', 'last', 'struggle', 'freedom']"
1801,"['story', 'writer', 'seward', 'burroughs', 'wife']"
1802,"['film', 'director', 'blasetti', 'see', 'small', 'daughter', 'new', 'maddelena', 'take', 'cinecittà', 'hope', 'case', 'prize', 'get', 'lead', 'ready', 'sacrifice', 'anything', 'husband', 'favor', 'save', 'money', 'pull', 'give', 'bribe']"
1803,"['elliot', 'awkward', 'worker', 'open', 'take', 'daughter', 'seductive', 'satan', 'see', 'someone', 'include', 'base', 'basketball', 'lead', 'wealthy', 'powerful', 'world', 'sensitive', 'worry', 'guy', 'look', 'order', 'small', 'pull']"
1804,"['episodic', 'see', 'life', 'cuban', 'poet', 'novelist', 'reinaldo', 'childhood', 'oriente', 'state', 'end', 'new', 'york', 'city', 'join', 'castro', 'havana', 'wealthy', 'pepe', 'former', 'lover', 'love', 'hate', 'relationship', 'last', 'gay', 'behavior', 'way', 'spite', 'government', 'save', 'homosexuality', 'take', 'trouble', 'prison', 'smuggling', 'novel', 'lázaro', 'garriles', 'homeless', 'poverty', 'manhattan', 'give', 'cuba', 'mariel', 'boat', 'wind', 'involve', 'revenge']"
1805,"['prestigious', 'mayflower', 'frank', 'show', 'documentary', 'film', 'crew', 'get', 'excitement', 'tension', 'case', 'hilarious', 'satire', 'best', 'bit', 'place', 'various', 'trip', 'america', 'legged', 'mild', 'mannered', 'salesman', 'gerry', 'spot', 'eugene', 'levy', 'vivacious', 'wife', 'cookie', 'catherine', 'train', 'norwich', 'terrier', 'shop', 'owner', 'harlan', 'christopher', 'client', 'hope', 'top', 'prize', 'mobile', 'parker', 'posey', 'michael', 'hitchcock', 'ready', 'neurotic', 'weimaraner', 'happy', 'gay', 'couple', 'mckean', 'john', 'higgins', 'dote', 'tiny', 'shih', 'tzu', 'inept', 'commentator', 'horse', 'laughlin', 'fred', 'willard', 'try', 'leave', 'colorful', 'cover']"
1806,"['fbi', 'agent', 'malcolm', 'turner', 'love', 'brilliant', 'professional', 'disguise', 'malcolms', 'former', 'assignment', 'place', 'small', 'town', 'georgia', 'put', 'brutal', 'cant', 'robber', 'late', 'prison', 'suspect', 'fall', 'call', 'girl', 'sherry', 'son', 'stakeout', 'family', 'heavy', 'life', 'southern', 'matriarch', 'big', 'mom', 'who', 'simple', 'plan', 'there', 'trouble', 'unbeknownst', 'give', 'decide', 'impersonate', 'cantankerous', 'granny', 'use', 'transform', 'get', 'corpulent', 'daily', 'turn', 'fake', 'someone', 'food', 'birth', 'show', 'local', 'church', 'base', 'time', 'go', 'return', 'cover', 'steal', 'cash', 'malcolmbig', 'somehow', 'find', 'way', 'cop', 'criminal', 'daughter']"
1807,"['flamboyant', 'glasgow', 'hairdresser', 'crawford', 'mackinzie', 'take', 'letter', 'world', 'international', 'federation', 'receive', 'prestigious', 'annual', 'competition', 'la', 'filmmaker', 'martin', 'work', 'flee', 'wall', 'documentary', 'crew', 'get', 'maxing', 'credit', 'board', 'century', 'center', 'hotel', 'name', 'enter', 'interview', 'try', 'angle', 'imaginable', 'rival', 'boyfriend', 'scot', 'sean', 'connery', 'join', 'involve', 'reign', 'star', 'help', 'connerys', 'publicist', 'who', 'big', 'hair', 'day', 'follow', 'small']"
1808,"['good', 'v', 'evil', 'home', 'maggie', 'order', 'practical', 'world', 'life', 'job', 'hold', 'busy', 'new', 'york', 'city', 'hospital', 'rainy', 'night', 'sister', 'jenna', 'newborn', 'autistic', 'daughter', 'family', 'take', 'seem', 'secret', 'husband', 'eric', 'cody', 'fact', 'legal', 'fbi', 'agent', 'john', 'travis', 'ritual', 'homicide', 'occult', 'concern', 'crime', 'case', 'make', 'birth', 'date', 'several', 'escape', 'small', 'realize', 'special', 'extraordinary', 'look', 'control', 'abduction', 'light', 'encounter', 'solve', 'end', 'force', 'child', 'love', 'inspire']"
1809,"['seth', 'davis', 'college', 'move', 'illegal', 'casino', 'pull', 'apartment', 'domineer', 'disapproval', 'outlaw', 'world', 'desire', 'good', 'wealth', 'find', 'make', 'chance', 'question', 'strain', 'agent', 'late', 'friend', 'greg', 'nicky', 'katt', 'walk', 'jt', 'marlin', 'small', 'time', 'brokerage', 'fast', 'outskirts', 'new', 'york', 'take', 'aggressive', 'cameo', 'operation', 'jim', 'ben', 'affleck', 'set', 'step', 'home', 'money', 'break', 'relationship', 'flirtatious', 'love', 'interest', 'abbie', 'save', 'career', 'get', 'excel', 'hard', 'sale', 'high', 'charge', 'lead', 'head', 'legitimacy', 'father', 'continue', 'morality', 'wall', 'street', 'glengarry', 'glen', 'ross', 'enough', 'debut', 'feature', 'hand', 'dark', 'face', 'base', 'job']"
1810,"['cash', 'real', 'world', 'hype', 'start', 'film', 'burkitsville', 'maryland', 'open', 'blair', 'witch', 'search', 'turn', 'several', 'original', 'lot', 'college', 'decide', 'take', 'twist', 'rustin', 'parr', 'home', 'camp', 'eve', 'morning', 'make', 'didnt', 'rest', 'dont', 'think', 'anything', 'chance', 'late', 'night', 'get', 'town', 'name', 'somethingor', 'someone']"
1811,"['brother', 'affleck', 'house', 'airline', 'chicago', 'big', 'client', 'check', 'airport', 'look', 'escape', 'boyfriend', 'passenger', 'greg', 'break', 'action', 'former', 'son', 'take', 'resume', 'good', 'act', 'trade', 'family', 'friend', 'ticket', 'agent', 'night', 'make', 'number', 'order', 'gregs', 'la', 'new', 'party', 'move', 'series', 'find', 'crash', 'hypocritical', 'lose', 'win', 'cleo', 'hab', 'widow', 'doesnt', 'plan', 'return', 'love']"
1812,"['jennifer', 'ryan', 'uc', 'berkeley', 'former', 'adolescence', 'ready', 'ironic', 'literary', 'main', 'consider', 'real', 'good', 'take', 'structural', 'technology', 'turn', 'plan', 'console', 'give', 'up', 'head', 'italy', 'graduation', 'match', 'surprise', 'spend', 'night', 'answer', 'skitter', 'stay', 'affair', 'want', 'he', 'injure', 'form', 'town']"
1813,"['toro', 'cheerlead', 'team', 'rancho', 'carne', 'high', 'school', 'san', 'diego', 'take', 'heart', 'sass', 'killer', 'turn', 'sure', 'country', 'home', 'title', 'prize', 'sixth', 'year', 'course', 'elect', 'captain', 'torrance', 'toros', 'road', 'add', 'inspire', 'glory', 'suspicious', 'become', 'choreograph', 'fact', 'steal', 'hip', 'hop', 'east', 'compton', 'old', 'beat', 'get', 'new', 'go', 'isis', 'fall', 'enough', 'money', 'hide', 'trip', 'time', 'move', 'pressure', 'ride', 'head', 'exhaustion', 'hell', 'write', 'reputation', 'learn', 'find', 'recognition', 'deserve', 'family', 'claim', 'best', 'win']"
1814,"['palm', 'ghost', 'oasis', 'west', 'hollywood', 'see', 'dennis', 'call', 'photographer', 'keep', 'twenty', 'eighth', 'birthday', 'cant', 'decide', 'best', 'tough', 'affair', 'chance', 'crew', 'include', 'punkish', 'free', 'penchant', 'gym', 'howie', 'psychology', 'graduate', 'student', 'believe', 'much', 'small', 'cole', 'charismatic', 'worker', 'save', 'steal', 'everybodys', 'guy', 'patrick', 'cynical', 'quipster', 'taylor', 'resident', 'play', 'king', 'pride', 'long', 'term', 'relationship', 'leave', 'sage', 'advice', 'firm', 'turn', 'jack', 'love', 'patriarch', 'restaurant', 'tragedy', 'group', 'friendship', 'order', 'try']"
1815,"['japanese', 'gangster', 'exile', 'join', 'takeshi', 'los', 'new', 'half', 'brother', 'life', 'find', 'turf', 'try', 'take', 'local', 'drug', 'deal']"
1816,"['home', 'fedex', 'executive', 'cat', 'noland', 'graduate', 'student', 'frears', 'date', 'live', 'love', 'life', 'take', 'married', 'various', 'busy', 'job', 'family', 'position', 'christmas', 'day', 'race', 'see', 'plane', 'trip', 'return', 'band', 'escape', 'expert', 'get', 'south', 'pacific', 'raft', 'whole', 'land', 'abandon', 'island', 'unaware', 'chance', 'boyfriend', 'several', 'board', 'saving', 'wash', 'respect', 'make', 'priority', 'survival', 'think', 'food', 'water', 'shelter', 'attack', 'rescue', 'emotional', 'sense', 'fill', 'want', 'heirloom', 'pocket', 'learn', 'kelly', 'picture', 'face', 'opening', 'wilson', 'volleyball', 'time', 'advance', 'image', 'find', 'way', 'impossible', 'condition', 'due', 'hard', 'surf', 'help', 'long', 'old', 'entirety', 'believe', 'save', 'move', 'belief', 'dead', 'go', 'intervene']"
1817,"['front', 'world', 'renowned', 'hollywood', 'actress', 'love', 'whitlock', 'production', 'studio', 'system', 'fresh', 'make', 'involve', 'control', 'work', 'life', 'nightmare', 'anyone', 'care', 'browbeat', 'help', 'libby', 'entourage', 'baltimore', 'emerge', 'premiere', 'former', 'film', 'take', 'hijack', 'group', 'guerrilla', 'main', 'go', 'director', 'cecil', 'b', 'mad', 'want', 'command', 'big', 'get', 'set', 'kidnap', 'finish', 'money', 'lead', 'general', 'hand', 'dialogue', 'real', 'overcome', 'several', 'sequel', 'forrest', 'gump', 'master', 'force', 'enter', 'change', 'someone', 'experience', 'sight', 'stay', 'kamikaze', 'city', 'outlaw']"
1818,"['catharine', 'deane', 'psychotherapist', 'part', 'revolutionary', 'new', 'treatment', 'provide', 'embark', 'head', 'get', 'method', 'take', 'unexpected', 'become', 'fbi', 'agent', 'involve', 'desperate', 'favor', 'lead', 'notorious', 'serial', 'killer', 'carl', 'stargher', 'process', 'time', 'home', 'secret', 'country', 'save', 'forty', 'drown', 'return', 'irreversible', 'coma', 'think', 'confess', 'former', 'victim', 'break', 'catherine', 'race', 'pull', 'information', 'want', 'wrong', 'personality', 'beat', 'threaten', 'overcome']"
1819,"['training', 'young', 'jodie', 'eva', 'maureen', 'field', 'american', 'ballet', 'academy', 'life', 'isnt', 'look', 'respect', 'aba', 'face', 'road', 'doesnt', 'ideal', 'body', 'dance', 'good', 'position', 'heart', 'way', 'take', 'love', 'get', 'unlikely', 'duty']"
1820,"['charm', 'crime', 'struggle', 'trio', 'disguise', 'espionage', 'martial', 'devious', 'brain', 'game', 'destroy', 'private', 'privacy', 'attention', 'fast', 'brother', 'bosley', 'bill', 'murray', 'set', 'get', 'big', 'terrible', 'secret', 'break', 'take', 'assassination']"
1821,"['small', 'town', 'cherry', 'return', 'psychotic', 'murderer', 'kill', 'local', 'high', 'school']"
1822,"['age', 'unsuccessful', 'greenwich', 'village', 'writer', 'harry', 'levine', 'attack', 'job', 'restaurant', 'doorman', 'name', 'friend', 'mentor', 'jake', 'collect', 'long', 'support', 'debt', 'take', 'chance', 'romance', 'belief', 'former', 'manuscript', 'turn', 'semi', 'fiction', 'home', 'longtime', 'friendship', 'refuse', 'understand', 'artistic', 'bottom', 'betrayal', 'jealousy', 'open', 'result', 'traumatic', 'encounter']"
1823,"['american', 'gothic', 'horror', 'story', 'different', 'serious', 'camera', 'shadowy', 'fall', 'command', 'family', 'poverty', 'stricken', 'nobility', 'take', '19th', 'century', 'plantation', 'evil', 'afoot']"
1824,"['horse', 'world', 'child', 'live', 'life', 'romper', 'way', 'kindergarten', 'lollipop', 'mother', 'break', 'old', 'childhood', 'friend', 'cat', 'want', 'reconnect', 'receive', 'funeral', 'los', 'fall', 'music', 'book', 'executive', 'know', 'obsession', 'get', 'haunt']"
1825,"['political', 'thriller', 'laine', 'hanson', 'senator', 'make', 'get', 'vice', 'president', 'come', 'end', 'late', 'situation', 'holder', 'check', 'work', 'victim', 'criminal', 'attempt', 'personal', 'life', 'sexual', 'deviancy', 'spread', 'fight', 'high', 'refuse', 'comment']"
1826,"['sexy', 'romantic', 'comedy', 'daughter', 'former', 'make', 'violet', 'sanford', 'break', 'nyc', 'follow', 'dream', 'get', 'songwriter', 'take', 'day', 'job', 'bar', 'maid', 'club', 'name', 'coyote', 'city', 'new', 'live', 'situation', 'team', 'resourceful', 'plague', 'business', 'push', 'mischief']"
1827,"['former', 'nineteenth', 'century', 'china', 'waning', 'qing', 'dynasty', 'famous', 'swordsman', 'enlightenment', 'li', 'mu', 'bai', 'decide', 'return', 'legendary', 'park', 'lot', 'brand', 'sharp', 'year', 'old', 'cross', 'end', 'blood', 'spot', 'career', 'leave', 'excellent', 'female', 'warrior', 'yu', 'shu', 'lien', 'precious', 'arm', 'birth', 'governor', 'daring', 'quick', 'mask', 'thief', 'steal', 'live', 'train', 'skilled', 'burglar', 'unrequited', 'fervent', 'unconquerable', 'desire', 'freedom', 'bitter', 'light', 'base', 'way', 'excite', 'wild', 'past']"
1828,"['old', 'take', 'struggle', 'rundown', 'hotel', 'get', 'game', 'young', 'beach', 'front', 'pull', 'world', 'dead', 'order', 'seem', 'murder', 'leave', 'bill', 'come', 'use', 'become', 'senile', 'drug', 'lord', 'hold', 'war', 'mean', 'action', 'stripper', 'affair', 'threaten', 'squeal', 'kill', 'meanwhile', 'search', 'lost', 'daughter', 'investigate', 'police', 'officer', 'try', 'divest', 'crumb', 'boyfriend']"
1829,"['le', 'declaraton', 'independence', 'continental', 'army', 'control', 'general', 'george', 'washington', 'brink', 'speak', 'defeat', 'blue', 'decide', 'danger', 'everything', 'last', 'daring', 'town', 'trenton', 'fear', 'hessian', 'garrison', 'cross', 'delaware', 'hopeless', 'struggle', 'become', 'successful', 'dream']"
1830,"['small', 'town', 'washington', 'land', 'czechoslovakian', 'immigrant', 'selma', 'jezková', 'preteen', 'son', 'gene', 'live', 'pull', 'trailer', 'own', 'bill', 'linda', 'houston', 'sheriff', 'group', 'friend', 'include', 'co', 'worker', 'master', 'confidante', 'kathy', 'jeff', 'want', 'boyfriend', 'work', 'take', 'family', 'refuse', 'like', 'lead', 'job', 'turn', 'anderson', 'peter', 'factory', 'whatever', 'realize', 'money', 'love', 'break', 'genetic', 'medical', 'term', 'find', 'able', 'cause', 'go', 'usa', 'time', 'enough', 'process', 'become', 'nothing', 'degenerative', 'seeing', 'provide', 'indulgence', 'life', 'anything', 'theyre', 'escape', 'black', 'film', 'learn', 'old', 'name', 'encounter', 'cover', 'pain', 'use', 'community', 'field', 'production', 'heavy', 'music', 'lose', 'mountain', 'musical', 'threaten', 'finish', 'financial', 'present', 'pressure', 'leave', 'accustom']"
1831,"['film', 'cut', 'version', 'different', 'japanese', 'little', 'mix', 'tale', 'stay', 'case', 'kari', 'start', 'segment', 'play', 'digimon', 'fight', 'come', 'tai', 'grow', 'get', 'egg', 'great', 'home', 'struggle', 'parrot', 'second', 'take', 'digidestined', 'friend', 'izzy', 'computer', 'virus', 'internet', 'force', 'digiegg', 'make', 'infect', 'go', 'eating', 'information', 'try', 'stop', 'break', 'american', 'system', 'found', 'japan', 'colorado', 'help', 'matt', 'small', 'brother', 'tk', 'keep', 'detonate', 'third', 'last', 'former', 'find', 'child', 'whilst', 'new', 'york', 'creator', 'receive', 'care', 'defeat', 'evil', 'become', 'willis', 'twin', 'move', 'destroy']"
